ID,Date of Complaint,Date of Sale of Device,Issue Raised by Customer,Vehicle Sale Date,Active Profile,C Trigger Date,Commercial Expiry Date,Complaint Raised by,Complaint Raised Name,Complaint Raised Through,Configuration,Contact Number,Device ICCID,Device IMEI,Device Model,Device PSN,Engineer Recommendation,External Modification,Firmware,First Communication in Darby,HOD Remarks,Issue Analysis,Issue Description,Issue Identified,Kilometers Hours,Last Communication on Darby,Main Battery Voltage,Manager Remarks,S Trigger Date,Service Engineer Name,Telco Status,Vehicle Running Location,Vehicle Support Date,Vehicle Type,VIN Number,Resolved or Not,Engineer Email,HOD Approval Status,Vehicle Run,Manager Email,Device to be Sent,Call Status,Final Action Taken,Final Call Status,Date of Closure,Manager Approval Status,Unique ID
17,2025-03-30 17:19:00,N/A,N/A,--,N/A,N/A,Customer,Samuya,Mail,--,09390540794,89911643124,564324567890876,--,2407047122,Replace,,M153,N/A,IOJ,--,fe,--,67,N/A,24.0,erw,N/A,Siva,--,342,N/A,--,43234ewfr33432,No,mulaupendrareddy@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,S25030007
18,2025-03-19 21:21:00,2025-03-11 00:00:00,2025-03-18 00:00:00,BSNL,2025-03-18 17:25:00,N/A,Customer,Samuya,Telephone,Plant Mode,09390540794,89911643124482219,564324567890876,others,2407047122,Replace,"Air Horn, Air Cabin",M153,2025-03-22 21:21:00,IOJ,Sim Expired,fe,NRD,67,2025-03-20 21:21:00,24.0,erw,2025-03-19 17:25:00,Gayadhar,Bootstrap,342,2025-03-12 17:22:00,Passenger,43234ewfr33432,Yes,mulaupendra@outlook.com,Pending,Hours,upendram@danlawtech.com,Hyderabad,Pending,,--,N/A,Pending,G25030000
19,2025-03-12 17:25:00,2025-03-11 00:00:00,2025-03-28 00:00:00,BSNL,2025-03-11 20:26:00,2025-03-19 00:00:00,Dealer,Samuya,Mail,Operational Mode,09390540794,89911643124482219,564324567890876,others,2407047122,Repair,"Air Cabin, Alt-Device",M153,2025-03-12 21:26:00,IOJ,Battery Reset,fe,NRD,67,2025-03-20 21:26:00,24.0,erw,2025-03-13 21:26:00,Swamy,Commercial,342,2025-03-12 17:26:00,E-com,43234ewfr33432,No,sales@danlawtech.com,Pending,Kilometers,upendram@danlawtech.com,Hyderabad,Pending,,--,N/A,Pending,S25030008
20,N/A,2025-03-11 00:00:00,2025-03-19 00:00:00,Airtel,2025-03-12 01:55:00,2025-03-20 00:00:00,Dealer,Samuya,I-Alert,Plant Mode,09390540794,89911643124482219,564324567890876,DL545,2407047122,Repair,"Air Cabin, Alt-Device",M153,2025-03-26 01:55:00,IOJ,CAN Issue,dasf,Not Powering ON,67,2025-03-06 01:55:00,24.0,erw,2025-03-05 00:55:00,Siva,Bootstrap,342,2025-03-15 02:54:00,E-com,43234ewfr33432,No,sales@danlawtech.com,Pending,Hours,upendram@danlawtech.com,Hyderabad,Pending,,--,N/A,Pending,S25030009
21,N/A,2025-03-12 00:00:00,2025-04-02 00:00:00,BSNL,2025-03-19 18:22:00,2025-03-12 00:00:00,Customer,Samuya,Mail,Operational Mode,09390540794,89911643124482219,564324567890876,DL548,2407047122,Replace,"--, Air Cabin, Alt-Device",M153,2025-03-21 22:18:00,IOJ,SW-Issue,fe,Partial V Packet,67,2025-03-19 22:18:00,24.0,erw,2025-03-12 18:18:00,Siva,Commercial,342,2025-03-13 18:18:00,E-com,43234ewfr33432,No,mulaupendra@outlook.com,Pending,Others,,Chennai,Pending,,--,N/A,Pending,S25030010
22,2025-03-21 18:19:00,N/A,N/A,--,N/A,N/A,--,Samuya,--,--,09390540794,89911643124482219,564324567890876,--,2407047122,--,,M153,N/A,,--,,--,67,N/A,24.0,,N/A,Rishwanth,--,342,N/A,--,43234ewfr33432,Yes,mulaupendra@outlook.com,Pending,--,,--,Pending,,--,N/A,Pending,R25030001
23,N/A,N/A,N/A,--,N/A,N/A,--,Samuya,--,--,09390540794,89911643124482219,564324567890876,--,2407047122,--,,M153,N/A,,--,,--,67,N/A,24.0,,N/A,Anil,--,342,N/A,--,43234ewfr33432,Yes,,Pending,--,,--,Pending,,--,N/A,Pending,A25030003
24,2025-04-02 12:19:00,N/A,N/A,--,N/A,N/A,Customer,ASHOK,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,Yes,,Pending,--,,--,Pending,,--,N/A,Approved,-25030004
25,N/A,N/A,N/A,--,N/A,N/A,AL Field,rtert,--,--,9435,678976890,7654678976756,--,567890657897,Replace,,,N/A,,--,etrt,--,,N/A,,,N/A,others,--,,N/A,--,56789ihghfhbnm,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,O25030001
26,N/A,N/A,N/A,--,N/A,N/A,AL Field,rtert,--,--,9435,678976890,7654678976756,--,567890657897,Replace,,,N/A,,--,etrt,--,,N/A,,,N/A,others,--,,N/A,--,56789ihghfhbnm,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,O25030002
27,N/A,N/A,N/A,--,N/A,N/A,AL Field,rtert,--,--,9435,678976890,7654678976756,--,567890657897,Replace,,,N/A,,--,etrt,--,,N/A,,,N/A,others,--,,N/A,--,56789ihghfhbnm,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,O25030003
28,N/A,N/A,N/A,--,N/A,N/A,AL Field,rtert,--,--,9435,678976890,7654678976756,--,567890657897,Replace,,,N/A,,--,etrt,--,,N/A,,,N/A,others,--,,N/A,--,56789ihghfhbnm,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,O25030004
29,N/A,N/A,N/A,--,N/A,N/A,AL Field,rtert,--,--,9435,678976890,7654678976756,--,567890657897,Replace,,,N/A,,--,etrt,--,,N/A,,,N/A,others,--,,N/A,--,56789ihghfhbnm,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,O25030005
30,N/A,N/A,N/A,--,N/A,N/A,AL Field,rtert,--,--,9435,678976890,7654678976756,--,567890657897,Replace,,,N/A,,--,etrt,--,,N/A,,,N/A,others,--,,N/A,--,56789ihghfhbnm,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,O25030006
31,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,Yes,,Pending,--,,--,Pending,,--,N/A,Pending,-25030005
32,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030006
33,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030007
34,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030008
35,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030009
36,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030010
37,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030011
38,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030012
39,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030013
40,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030014
41,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030015
42,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030016
43,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030017
44,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030018
45,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030019
46,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030020
47,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030021
48,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030022
49,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,--,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030023
50,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,Replace,,,N/A,,--,7890,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,Hyderabad,Pending,,--,N/A,Pending,-25030024
51,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,Replace,,,N/A,,--,7890,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,Hyderabad,Pending,,--,N/A,Pending,-25030025
52,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,Replace,,,N/A,,--,7890,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,Hyderabad,Pending,,--,N/A,Pending,-25030026
53,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,Replace,,,N/A,,--,7890,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,Hyderabad,Pending,,--,N/A,Pending,-25030027
54,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,Replace,,,N/A,,--,7890,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,Hyderabad,Pending,,--,N/A,Pending,-25030028
55,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,Replace,,,N/A,,--,7890,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,Hyderabad,Pending,,--,N/A,Pending,-25030029
56,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,Replace,,,N/A,,--,7890,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,Hyderabad,Pending,,--,N/A,Pending,-25030030
57,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,Replace,,,N/A,,--,7890,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,Hyderabad,Pending,,--,N/A,Pending,-25030031
58,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,Replace,,,N/A,,--,7890,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,Hyderabad,Pending,,--,N/A,Pending,-25030032
59,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435,,,--,,Replace,,,N/A,,--,7890,--,,N/A,,,N/A,--,--,,N/A,--,,Yes,sales@danlawtech.com,Pending,--,upendram@danlawtech.com,Hyderabad,Pending,,--,N/A,Pending,-25030033
60,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,9435657890,,,--,,--,"Air Cabin, Alt-Device",,N/A,,--,,--,,N/A,,,N/A,others,--,,N/A,--,,Yes,,Pending,--,,--,Pending,,--,N/A,Pending,O25030007
61,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Monitor,"Air Horn, Air Cabin",,N/A,,CAN Issue,,--,,N/A,,,N/A,--,--,,N/A,--,,No,mulaupendrareddy@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030034
62,2025-03-16 12:29:00,2025-03-18 00:00:00,N/A,Dual,2025-03-16 12:30:00,2025-03-16 00:00:00,AL Service,Karthik,Mail,Plant Mode,9390540794,499494994949,49499495999,DL548,491694,--,"--, Air Horn, Air Cabin, Alt-Device, Device Modification, Others",NNDS,2025-03-16 12:30:00,,SW-Issue,,Partial V Packet,22,2025-03-16 12:30:00,23.0,,2025-03-16 12:30:00,Gayadhar,Commercial,HYDERABAD,2025-03-16 12:30:00,EV-LCV,Bsjwnn,Yes,,Pending,Hours,,--,Pending,Battery reset,Closed,2025-03-16 12:31:00,Pending,G25030001
63,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030035
64,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030036
65,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030037
66,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030038
67,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030039
68,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030040
69,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030041
70,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030042
71,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030043
72,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030044
73,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030045
74,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030046
75,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030047
76,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030048
77,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030049
78,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030050
79,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030051
80,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030052
81,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030053
82,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030054
83,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030055
84,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030056
85,N/A,N/A,N/A,--,N/A,N/A,--,,--,--,,,,--,,Repair,,,N/A,,--,,--,,N/A,,,N/A,--,--,,N/A,--,,No,sales@gmail.com,Pending,--,upendram@danlawtech.com,--,Pending,,--,N/A,Pending,-25030057
